"Acinetobacter.01","Acinetobacter.02","Actinomyces.01","Actinomyces.02","Alicyclobacillus.01","Anaerococcus.01","Anaerococcus.02","Atopobium.01","Atopobium.02","Bifidobacterium.01","Bulleidia.01","Burkholderia.01","C.Betaproteobacteria.01","C.Betaproteobacteria.02","C.Gammaproteobacteria.01","C.Gammaproteobacteria.02","C.Gammaproteobacteria.03","C.Gammaproteobacteria.04","C.Gammaproteobacteria.05","C.Gammaproteobacteria.06","C.Gammaproteobacteria.07","C.Gammaproteobacteria.08","C.Gammaproteobacteria.09","C.Gammaproteobacteria.10","C.Gammaproteobacteria.11","Campylobacter.01","Capnocytophaga.01","Carnobacterium.01","Catonella.01","Chryseobacterium.01","Corynebacterium.01","Corynebacterium.02","Dolosigranulum.01","Dyella.01","Eubacterium.01","F.Alcaligenaceae.01","F.Burkholderiaceae.01","F.Burkholderiaceae.02","F.Carnobacteriaceae.01","F.Comamonadaceae.01","F.Comamonadaceae.02","F.Enterobacteriaceae.01","F.Erysipelotrichaceae.01","F.Neisseriaceae.01","F.Pasteurellaceae.01","F.Pasteurellaceae.02","F.Prevotellaceae.01","F.Prevotellaceae.02","F.Prevotellaceae.03","F.Pseudomonadaceae.01","F.Pseudomonadaceae.02","F.Rhodocyclaceae.01","F.Xanthomonadaceae.01","Fusobacterium.01","Fusobacterium.02","Gemella.01","Gp2.01","Gp2.02","Lactobacillus.01","Marinobacter.01","Megasphaera.01","Metascardovia.01","Microbacterium.01","Mogibacterium.01","Mycoplasma.01","Neisseria.01","O.Actinomycetales.01","O.Actinomycetales.02","O.Actinomycetales.03","O.Actinomycetales.04","O.Bacteroidales.01","O.Bacteroidales.02","O.Burkholderiales.01","O.Clostridiales.01","O.Clostridiales.02","O.Clostridiales.03","O.Clostridiales.04","O.Clostridiales.05","P.Firmicutes.01","Paracoccus.01","Parvimonas.01","Parvimonas.02","Parvimonas.03","Peptoniphilus.01","Peptoniphilus.02","Peptoniphilus.03","Peptostreptococcus.01","Porphyromonas.01","Porphyromonas.02","Porphyromonas.03","Prevotella.01","Prevotella.02","Prevotella.03","Prevotella.04","Prevotella.05","Prevotella.06","Prevotella.07","Prevotella.08","Prevotella.09","Prevotella.10","Propionibacterium.01","Propionibacterium.02","Pseudomonas.01","Pseudomonas.02","Ralstonia.01","Rhizobium.01","Selenomonas.01","Selenomonas.02","Selenomonas.03","Solobacterium.01","Staphylococcus.01","Streptococcus.01","Sulfuricurvum.01","Tannerella.01","TM7_genus_incertae_sedis.01","TM7_genus_incertae_sedis.02","TM7_genus_incertae_sedis.03","TM7_genus_incertae_sedis.04","TM7_genus_incertae_sedis.05","TM7_genus_incertae_sedis.06","TM7_genus_incertae_sedis.07","TM7_genus_incertae_sedis.08","Treponema.01","Tropheryma.01","Veillonella.01","Veillonella.02"
"Acinetobacter.01",1,0.132561638951302,0.049934484064579,-0.0614136755466461,0.200885847210884,0.274075090885162,-0.162294745445251,0.152056336402893,-0.00193126616068184,0.12004441767931,0.0659655779600143,-0.304686486721039,-0.16802391409874,0.0288245510309935,0.0328927151858807,0.0315945632755756,-0.0488279610872269,0.0317385829985142,-0.0886715948581696,-0.289196878671646,-0.216913834214211,0.236339569091797,0.144308671355247,0.0219885259866714,0.0464448407292366,0.227292627096176,0.232653066515923,0.132147923111916,-0.177842572331429,-0.00193126616068184,0.200481861829758,0.170595183968544,-0.0112914051860571,-0.620701134204865,-0.119451187551022,0.00975455716252327,0.261812210083008,0.368499159812927,-0.00975455716252327,-0.193369761109352,0.195309326052666,-0.128101587295532,-0.141826465725899,-0.0405565910041332,-0.0969717800617218,-0.230092793703079,-0.0929814502596855,-0.0281478837132454,0.316435873508453,-0.0281160771846771,-0.0580191053450108,0.107778750360012,0.150951370596886,-0.243863940238953,-0.0388020202517509,0.00573959574103355,0.000574446574319154,0.31936052441597,0.0546755716204643,0.0494093373417854,-0.386844366788864,-0.190687581896782,-0.0122448978945613,0.155230537056923,0.071720115840435,-0.0717246904969215,0.049934484064579,0.372207045555115,-0.200241610407829,0.148437917232513,-0.0197047982364893,-0.0164091289043427,-0.518139123916626,-0.0635568499565125,-0.0148571124300361,-0.0693733096122742,0.0518950447440147,-0.0663068071007729,0.217665895819664,0.357164978981018,-0.214086920022964,-0.0573922693729401,0.0349491722881794,0.179801791906357,0.0281979292631149,-0.274075090885162,-0.00975455716252327,0.0591178350150585,-0.299049288034439,-0.0413994155824184,0.210583686828613,-0.126845061779022,-0.0625439286231995,-0.197035178542137,0.0770161300897598,-0.208483293652534,-0.219931796193123,0.0558513924479485,0.0288177393376827,0.404170334339142,0.12566165626049,-0.206629320979118,0.0166589505970478,-0.0625615939497948,0.210583686828613,0.359212636947632,0.260224312543869,0.0452051237225533,-0.001731195487082,0.0705970302224159,0.102709755301476,-0.137137606739998,-0.216938570141792,-0.125532299280167,0.0281160771846771,-0.0694295018911362,0.123975269496441,-0.0230169761925936,-0.0640821233391762,-0.0270438324660063,-0.273833215236664,0.306056529283524,-0.13099379837513,0.04751917719841,0.138285204768181,-0.109752662479877
"Acinetobacter.02",0.132561638951302,1,0.143534392118454,0.206108257174492,-0.102905854582787,0.387768715620041,0.289124876260757,0.231250435113907,0.336612850427628,0.340603232383728,0.142475992441177,-0.34272500872612,0.0835456550121307,-0.0618396997451782,-0.177108988165855,0.174524456262589,0.0718280896544456,-0.123439602553844,-0.0272498279809952,-0.201528951525688,0.249947100877762,-0.193195417523384,0.107801519334316,0.288022577762604,0.348116248846054,0.285422891378403,-0.11147228628397,-0.0465134717524052,0.209688395261765,0.145022928714752,-0.0492705069482327,0.226847797632217,0.235208198428154,-0.108999311923981,0.283723741769791,-0.122147664427757,0.14066119492054,0.0278787948191166,-0.0201602950692177,0.00118589971680194,0.182364240288734,-0.0237448234111071,-0.0721469894051552,0.0804943814873695,-0.191522791981697,0.193894594907761,-0.0145313739776611,-0.0350236147642136,-0.224885940551758,-0.215833738446236,-0.0718280896544456,-0.536159932613373,0.0925263017416,0.302997350692749,0.334750533103943,0.267495900392532,-0.0279001668095589,0.0859241783618927,0.07806795835495,-0.0376712344586849,0.0969014689326286,0.288292080163956,-0.298866242170334,0.0178897976875305,-0.00180765870027244,-0.110288664698601,0.348752975463867,-0.283255130052567,0.197980418801308,0.421313494443893,0.232072710990906,0.281806468963623,0.0859777256846428,0.0542297586798668,0.472258776426315,0.481165945529938,0.0632680505514145,-0.0798291340470314,0.0354821048676968,0.232751727104187,0.147093087434769,0.203983291983604,0.0994766131043434,-0.215484276413918,0.372333258390427,0.465702593326569,0.36110645532608,-0.0183866359293461,-0.0583924874663353,0.267533481121063,0.200417041778564,-0.0806639567017555,-0.0160096455365419,0.121098600327969,0.223268285393715,-0.0158779583871365,0.261519312858582,0.0586269088089466,0.367493212223053,0.28685849905014,-0.0112660471349955,0.0114049622789025,-0.0747961923480034,0.286179095506668,-0.161875307559967,-0.193802937865257,0.232699275016785,0.219795316457748,0.261191040277481,0.305455416440964,0.21939143538475,0.0990226194262505,-0.25394868850708,0.281397700309753,0.091907225549221,-0.0379487909376621,-0.167555645108223,0.10673626512289,0.162211239337921,0.164337605237961,-0.0744666531682014,0.170111417770386,-0.0280273482203484,0.0211530439555645,0.348654508590698,0.257878869771957
"Actinomyces.01",0.049934484064579,0.143534392118454,1,0.770339012145996,-0.268926560878754,0.420668751001358,0.395374059677124,0.594747245311737,0.0563970431685448,0.0512274280190468,0.187778070569038,-0.368822395801544,0.235344856977463,0.247956901788712,-0.148823529481888,-0.652530610561371,-0.616341769695282,-0.486800611019135,-0.357118904590607,-0.503731608390808,-0.274354875087738,-0.188367873430252,-0.211647152900696,-0.405975013971329,-0.373263508081436,0.438970565795898,0.471220821142197,-0.27378985285759,0.56420224905014,-0.143210470676422,-0.291772782802582,-0.00443572225049138,0.558654367923737,0.172569438815117,0.262655287981033,-0.438859105110168,-0.328930377960205,-0.172009453177452,0.129342004656792,-0.548432648181915,-0.138340786099434,-0.108566619455814,-0.151479229331017,0.141309440135956,0.201073154807091,0.462581217288971,0.268926560878754,0.1351428180933,0.262704879045486,-0.607737958431244,-0.481764376163483,-0.287124216556549,-0.45649716258049,0.345665067434311,0.102719806134701,0.348870068788528,-0.235793128609657,-0.253470093011856,-0.251735866069794,-0.253557652235031,0.398147761821747,0.122519016265869,0.0660053491592407,0.158480018377304,0.370203912258148,0.312905967235565,0.188700571656227,-0.276061952114105,0.219827115535736,0.434409141540527,0.243023410439491,-0.00384575570933521,-0.151369675993919,0.302476704120636,0.617152214050293,0.589698493480682,0.586586713790894,0.176795214414597,0.411012083292007,-0.122845463454723,0.135593220591545,0.194588869810104,0.138211101293564,-0.00282725575380027,0.0962220802903175,0.00663896137848496,0.334368824958801,0.385310739278793,0.462657243013382,0.369056016206741,0.598700940608978,0.638418078422546,0.768144607543945,0.568278431892395,0.548031866550446,0.287068784236908,0.464410841464996,0.497684687376022,0.063371904194355,0.503932297229767,-0.782829761505127,-0.0645789876580238,-0.390726745128632,-0.278531074523926,-0.197684273123741,0.0830438956618309,0.70229035615921,0.536248803138733,0.560076296329498,0.280508488416672,-0.571589946746826,0.470488578081131,0.0477430075407028,0.204676911234856,0.571589946746826,-0.277322798967361,0.540960431098938,0.585105299949646,-0.146411895751953,0.575809597969055,0.401542127132416,-0.00116995675489306,0.514065980911255,0.264099180698395,0.7540243268013,0.412219166755676
"Actinomyces.02",-0.0614136755466461,0.206108257174492,0.770339012145996,1,-0.350282490253448,0.631908416748047,0.605705678462982,0.72070038318634,0.174260526895523,0.265699595212936,0.199477627873421,-0.381248235702515,0.0359672643244267,0.482960820198059,-0.136894926428795,-0.550183951854706,-0.512864172458649,-0.448174655437469,-0.168576091527939,-0.408747106790543,-0.108805984258652,-0.436342149972916,-0.239030063152313,-0.229311525821686,-0.0894096344709396,0.72472620010376,0.389144599437714,-0.302191287279129,0.474664568901062,0.0576643906533718,-0.513429641723633,-0.200874850153923,0.735317826271057,0.107820242643356,0.396030366420746,-0.388590812683105,-0.232363656163216,-0.0416443943977356,-0.176221415400505,-0.61338609457016,-0.00827192328870296,-0.189426138997078,-0.0183502156287432,0.379571110010147,-0.0446201637387276,0.332109600305557,0.125988706946373,-0.131750121712685,0.134917929768562,-0.506071746349335,-0.295165508985519,-0.148650780320168,-0.36779659986496,0.349053949117661,0.472511112689972,0.183050841093063,-0.10969752073288,-0.276126652956009,0.12760403752327,-0.0708775147795677,0.584490180015564,0.342208296060562,0.0568219982087612,0.182905241847038,0.178501427173615,0.0722959637641907,0.0539548024535179,-0.415228992700577,0.37887516617775,0.374784350395203,0.351128876209259,0.105373702943325,-0.0898051410913467,0.122253388166428,0.706068933010101,0.692418277263641,0.598639845848083,-0.0804766789078712,0.378420799970627,0.136299967765808,0.146610170602798,0.340673178434372,0.063371904194355,-0.0763359069824219,0.358982384204865,0.319273710250854,0.377859383821487,0.160169497132301,0.314618319272995,0.56821995973587,0.722959637641907,0.689548015594482,0.636543393135071,0.485157072544098,0.504050433635712,0.266606241464615,0.470342010259628,0.531828165054321,0.0531116910278797,0.335852056741714,-0.832533240318298,0.0344018898904324,-0.245405793190002,-0.23672316968441,-0.0706015303730965,0.106770724058151,0.787673473358154,0.903065860271454,0.741277456283569,0.344632774591446,-0.359220564365387,0.427562862634659,0.0454281941056252,0.257905572652817,0.693024575710297,-0.027675798162818,0.577118635177612,0.770039319992065,-0.0167823899537325,0.560184597969055,0.244564458727837,0.184268191456795,0.360698223114014,0.492937177419662,0.713357865810394,0.274611592292786
"Alicyclobacillus.01",0.200885847210884,-0.102905854582787,-0.268926560878754,-0.350282490253448,1,0.200979471206665,-0.376869797706604,-0.274498730897903,-0.0215449370443821,-0.3613241314888,-0.394275426864624,0.332109600305557,0.115831583738327,0.0154202049598098,0.0925886780023575,0.211478725075722,0.447271853685379,0.558372259140015,-0.102971188724041,0.149179860949516,0.0935965403914452,0.265914082527161,0.67344868183136,0.42820417881012,0.189525276422501,-0.129991918802261,-0.0568219982087612,0.735597193241119,-0.137176334857941,-0.0551296919584274,0.580152869224548,0.393511950969696,-0.284884482622147,-0.117518357932568,-0.0520630776882172,-0.308952271938324,0.243830949068069,0.173216536641121,-0.210110142827034,0.266591370105743,-0.00599001348018646,0.212609633803368,-0.0503731407225132,0.34662002325058,-0.0158147420734167,-0.153628930449486,0.107344634830952,0.304778158664703,0.250439614057541,0.382377862930298,0.446706414222717,0,0.185593217611313,-0.540525317192078,-0.138020694255829,-0.415819197893143,0.352276057004929,0.165109574794769,0.387731105089188,0.183569803833961,-0.258969634771347,-0.208221971988678,0.0866678953170776,0.219827115535736,-0.277222484350204,-0.237221136689186,-0.466666668653488,0.596998155117035,-0.184041306376457,-0.184116095304489,-0.40960282087326,-0.179212212562561,0.0672126561403275,-0.387996673583984,0.00877467636018991,-0.350404739379883,-0.0545261576771736,0.180597275495529,-0.373592466115952,-0.140979796648026,-0.603954792022705,-0.361501604318619,0.022331053391099,0.420695662498474,-0.124903663992882,-0.396527051925659,-0.317424476146698,-0.501129925251007,-0.287805885076523,-0.206051483750343,0.116351321339607,-0.520339012145996,-0.497599571943283,-0.611252665519714,-0.183448895812035,-0.00355870393104851,-0.16963155567646,0.0277777500450611,0.0573364868760109,0.0185042452067137,0.468229323625565,-0.241416782140732,0.491377055644989,0.106214687228203,0.221406385302544,0.282985836267471,-0.0243143998086452,-0.34799125790596,-0.0664593577384949,-0.31864407658577,0.525840163230896,-0.499858826398849,0.611110508441925,-0.1799635887146,-0.127647563815117,-0.250776618719101,-0.210451975464821,-0.0591902248561382,0.0153356324881315,0.071180485188961,0.0804934725165367,-0.0386085733771324,-0.0806600749492645,-0.046055443584919,-0.476701527833939,0.0875135809183121
"Anaerococcus.01",0.274075090885162,0.387768715620041,0.420668751001358,0.631908416748047,0.200979471206665,1,0.403257340192795,0.61604231595993,0.527332484722137,0.250274240970612,0.0568672157824039,-0.0730079561471939,-0.0175473857671022,0.538994312286377,-0.0794918015599251,0.0320148654282093,-0.00664459494873881,0.0406561121344566,0.0365654118359089,-0.219392478466034,0.128107458353043,-0.270158112049103,0.361997604370117,0.264338821172714,0.268303483724594,0.627470314502716,0.222571045160294,0.100123256444931,0.286337941884995,0.26468163728714,0.0090608112514019,0.108986556529999,0.458062291145325,0.0268146358430386,0.306832998991013,-0.403655558824539,0.164410054683685,0.29851707816124,-0.371073484420776,-0.338491439819336,0.282772541046143,0.0368473008275032,0.0868680700659752,0.53274792432785,-0.356592565774918,-0.0440461225807667,-0.022331053391099,0.0404716245830059,0.260223865509033,-0.0959360748529434,0.197525680065155,-0.0751165673136711,-0.0621648207306862,-0.177994608879089,0.569372117519379,-0.251073449850082,0.126247301697731,0.0344896875321865,0.516205966472626,0.145730063319206,0.221937656402588,0.197936818003654,-0.0251388791948557,0.217843934893608,-0.0680589154362679,-0.27212056517601,-0.130968600511551,0.137745335698128,0.348914384841919,0.216984063386917,0.190140157938004,0.0961342826485634,0.038012407720089,-0.157577842473984,0.781767964363098,0.47540408372879,0.454339236021042,-0.199695870280266,0.28691166639328,0.259339481592178,-0.278232842683792,0.161543771624565,0.108961962163448,0.0924202725291252,0.368993669748306,0.125725343823433,0.254019409418106,-0.0657860711216927,-0.187702462077141,0.329257994890213,0.72464919090271,0.0959631726145744,-0.00543034402653575,-0.0501364879310131,0.29303190112114,0.13495871424675,0.347217738628387,0.522388100624084,0.0341715030372143,0.345931559801102,-0.431410640478134,0.065119281411171,0.144368931651115,-0.0911348387598991,0.200922727584839,0.338779509067535,0.75687974691391,0.638066470623016,0.632900357246399,0.133382767438889,0.0814551562070847,-0.0850753858685493,0.333215594291687,0.0656627044081688,0.597941219806671,0.111623734235764,0.237191990017891,0.593585729598999,0.133533522486687,0.601519048213959,0.0527133792638779,0.49930664896965,-0.045510571449995,0.405896812677383,0.290221720933914,0.154094129800797
"Anaerococcus.02",-0.162294745445251,0.289124876260757,0.395374059677124,0.605705678462982,-0.376869797706604,0.403257340192795,1,0.487757533788681,0.278801292181015,0.368376284837723,0.535189092159271,-0.244803711771965,0.297441929578781,0.672053873538971,-0.114726945757866,-0.188286140561104,-0.425958782434464,-0.372707545757294,0.130792006850243,-0.0286496784538031,-0.026184668764472,-0.228079602122307,-0.256290048360825,-0.21330925822258,0.0821339264512062,0.537374258041382,0.277592957019806,-0.204648062586784,0.451166868209839,0.208928003907204,-0.390153557062149,-0.194399908185005,0.707624733448029,0.0588564053177834,0.404904395341873,-0.297217607498169,-0.0316280275583267,0.0184496827423573,0.136276125907898,-0.469875127077103,0.269992083311081,-0.228412687778473,-0.205052420496941,0.220688864588737,-0.0739960819482803,0.520439147949219,0.206630751490593,0.21421405673027,-0.0470228418707848,-0.373680233955383,-0.184582144021988,-0.0225589219480753,-0.452120423316956,0.189306646585464,0.473533689975739,0.0317656211555004,0.0265452582389116,-0.152122065424919,0.266935259103775,-0.0608683973550797,0.6223224401474,0.27015608549118,-0.242502197623253,0.115967236459255,0.200518608093262,0.135042861104012,-0.0104857394471765,-0.452706336975098,0.587277948856354,0.441361039876938,0.239785343408585,0.425738632678986,0.0487140901386738,0.153522059321404,0.588835716247559,0.610318243503571,0.542026877403259,0.0380498021841049,0.0639149695634842,0.177544832229614,0.136931419372559,0.261347889900208,0.301125168800354,-0.19878077507019,0.384848475456238,0.585118532180786,0.0585802346467972,0.259676247835159,0.309541076421738,0.465579152107239,0.518589198589325,0.59398627281189,0.426094114780426,0.479666650295258,0.507966756820679,0.435144275426865,0.760854959487915,0.466583877801895,0.188450336456299,0.266329973936081,-0.524755537509918,0.168682813644409,-0.100625045597553,-0.200154259800911,0.168341085314751,-0.0527552515268326,0.548190474510193,0.553374767303467,0.667896866798401,-0.0474942326545715,-0.281801760196686,0.477274745702744,-0.0227447804063559,0.224839746952057,0.696796476840973,0.0443976521492004,0.493446558713913,0.682694137096405,0.113092102110386,0.493435353040695,-0.0508417524397373,0.259292095899582,0.0186043698340654,0.590802371501923,0.503790020942688,0.203605428338051
"Atopobium.01",0.152056336402893,0.231250435113907,0.594747245311737,0.72070038318634,-0.274498730897903,0.61604231595993,0.487757533788681,1,0.237560883164406,0.325714439153671,0.209947943687439,-0.382269889116287,0.0588903836905956,0.506873190402985,-0.181149989366531,-0.314867347478867,-0.313736766576767,-0.194778829813004,-0.0832661911845207,-0.313674032688141,-0.0216380897909403,-0.319353938102722,-0.080984927713871,0.0836282894015312,-0.00867809541523457,0.775201320648193,0.613389551639557,-0.452591061592102,0.351737886667252,0.133667588233948,-0.273035794496536,-0.279371589422226,0.585398018360138,-0.175087139010429,0.455569505691528,-0.123658947646618,-0.258846402168274,0.0211180038750172,-0.0773574262857437,-0.349520057439804,0.333064764738083,-0.193894982337952,-0.285607010126114,0.199551150202751,-0.225296437740326,0.0886504799127579,0.245128497481346,-0.271905213594437,0.146571308374405,-0.370976835489273,-0.119276501238346,0.0326816029846668,0.00508330995216966,0.0920383930206299,0.484816282987595,-0.0338887348771095,-0.159977495670319,-0.288223117589951,-0.007521016523242,-0.108509816229343,0.39919239282608,0.387967884540558,0.259930282831192,0.277687609195709,0.0269684828817844,-0.0118577070534229,-0.031064672395587,-0.155028060078621,0.434419274330139,0.258737802505493,0.130032137036324,0.0207612160593271,0.000564652727916837,0.0143449380993843,0.695342898368835,0.378364980220795,0.566338121891022,-0.162808388471603,0.232298046350479,0.369017153978348,-0.120305001735687,0.308630079030991,0.00663708709180355,-0.322781443595886,0.349631488323212,0.130931630730629,0.168831169605255,0.242304444313049,-0.0188204403966665,0.37698495388031,0.66233766078949,0.402711123228073,0.477131575345993,0.252685308456421,0.428697943687439,0.253782540559769,0.31722816824913,0.593003213405609,0.128518134355545,0.442126601934433,-0.620553374290466,0.301082402467728,-0.244771212339401,-0.323072582483292,0.0186335407197475,0.238936901092529,0.780667543411255,0.740841031074524,0.654752194881439,0.189776912331581,-0.419536978006363,0.189158663153648,0.00867809541523457,0.202085122466087,0.718802928924561,0.192546591162682,0.502682864665985,0.639866650104523,-0.091987818479538,0.528206765651703,0.166491195559502,0.329249829053879,0.181149989366531,0.49639505147934,0.548277795314789,0.228677809238434
"Atopobium.02",-0.00193126616068184,0.336612850427628,0.0563970431685448,0.174260526895523,-0.0215449370443821,0.527332484722137,0.278801292181015,0.237560883164406,1,0.527837336063385,0.248667269945145,0.305978417396545,-0.168987631797791,0.514710068702698,-0.131880387663841,0.26192969083786,0.218803256750107,0.0248470306396484,0.161882013082504,0.177238419651985,0.286721885204315,0.0694511085748672,0.196433916687965,0.25129172205925,0.305065631866455,0.153105333447456,-0.0238189492374659,0.0579764023423195,-0.00579379871487617,-0.0319829434156418,-0.0983029082417488,-0.191186919808388,0.227671608328819,0.392227977514267,-0.0728286728262901,-0.298376470804214,0.34997546672821,0.454223483800888,-0.328784257173538,-0.223623976111412,0.0287932436913252,-0.137624070048332,0.388226926326752,0.421464115381241,-0.506163060665131,-0.0969248414039612,-0.240796357393265,0.189629480242729,-0.0755022838711739,0.18308025598526,0.378624767065048,0.0166035499423742,-0.0323174074292183,-0.138735562562943,0.635445177555084,-0.229390218853951,0.546056807041168,0.291598945856094,0.281698882579803,0.435734033584595,-0.01233244035393,0.584195017814636,-0.462860137224197,-0.184122860431671,-0.0572942309081554,-0.464352339506149,-0.0906154736876488,-0.0286696497350931,0.232542723417282,0.152123168110847,0.520197927951813,0.131990507245064,0.0475121773779392,0.24140827357769,0.340523242950439,0.182390302419662,0.285183638334274,-0.263681590557098,0.389237701892853,-0.20930041372776,0.0665358379483223,0.205450996756554,0.130648478865623,0.0133184585720301,0.502257406711578,0.367575764656067,0.411138713359833,0.274381101131439,-0.131169229745865,-0.0225314386188984,0.368061006069183,-0.162854373455048,-0.152672469615936,0.103376612067223,0.12462255358696,-0.0718462243676186,0.252127021551132,0.175250455737114,0.252496808767319,0.206160753965378,-0.248963803052902,0.446100264787674,0.0602501705288887,0.00823776982724667,0.431410580873489,-0.0519260615110397,0.265734970569611,0.243782803416252,0.222349062561989,0.155250281095505,-0.0183713752776384,-0.117196701467037,0.206406101584435,-0.0604122243821621,0.305978417396545,0.341454178094864,-0.157151311635971,0.246493235230446,0.475123465061188,0.147340208292007,-0.133520215749741,0.748626291751862,-0.330656617879868,0.172724664211273,0.0513131506741047,-0.210526823997498
"Bifidobacterium.01",0.12004441767931,0.340603232383728,0.0512274280190468,0.265699595212936,-0.3613241314888,0.250274240970612,0.368376284837723,0.325714439153671,0.527837336063385,1,0.393921405076981,0.014339629560709,-0.26021471619606,0.440709263086319,-0.0597453489899635,-0.00341805978678167,0.0307625383138657,-0.155887290835381,0.220700368285179,0.0248287916183472,0.00919385720044374,-0.0181904621422291,-0.187595307826996,0.0134371751919389,0.529622316360474,0.277334094047546,-0.103390857577324,-0.206705182790756,-0.0145718660205603,-0.184628158807755,-0.394444108009338,-0.29954195022583,0.316127240657806,-0.0834523215889931,-0.119520142674446,-0.261527538299561,0.1627147346735,0.278001427650452,-0.258796185255051,-0.30659493803978,-0.17380154132843,-0.178422719240189,0.024359792470932,-0.0651178136467934,-0.310691982507706,-0.0744295045733452,-0.0471292361617088,-0.0786153748631477,-0.0434503853321075,0.0375561751425266,0.14014045894146,-0.172256916761398,-0.29575303196907,0.014339629560709,0.585592985153198,0.0594238191843033,0.445031374692917,0.325268387794495,0.232977837324142,-0.0487600415945053,-0.0111941304057837,0.647210657596588,-0.326826125383377,-0.157260745763779,-0.244946122169495,-0.239676669239998,0.0744505301117897,-0.367399573326111,0.197090983390808,0.108522690832615,0.469677954912186,-0.0195274502038956,-0.123593956232071,0.346255272626877,0.20438651740551,0.170710489153862,0.265763074159622,-0.310267239809036,0.266326814889908,0.197314321994781,0.265699595212936,0.460844755172729,-0.168552041053772,-0.125100985169411,0.636828601360321,0.464795023202896,0.30113223195076,0.197396352887154,-0.0372431874275208,0.0728593319654465,0.26972159743309,-0.0648880749940872,0.0908176526427269,0.293269544839859,0.217585906386375,-0.146997183561325,0.238063737750053,0.300142616033554,0.416637301445007,0.0328108407557011,-0.284744083881378,0.24443693459034,-0.185258835554123,-0.0990396961569786,0.282012730836868,-0.261662811040878,0.248151138424873,0.417261630296707,0.291859477758408,0.286190569400787,0.0621383972465992,-0.032093457877636,-0.0860548764467239,0.0421350561082363,0.21099741756916,0.246505066752434,-0.0102454861626029,0.163661360740662,0.396692007780075,0.00279853260144591,-0.156597197055817,0.375533699989319,-0.276751458644867,0.378446787595749,0.279281377792358,-0.124772287905216
